"geno","env","loc","year","rep","block","row","col","variety","design_class","target_n","plot_id","yield","disease","height","heading","yld","family","sire","dam"
"G64","Y1_L4","L4","Y1","1","B3",7,2,"G21","sparse_prep_MET",1000,438,5.66418139461153,46.2359425690097,30.6989900568717,98.2454074571342,5.66418139461153,"F007","P2","P44"
"G108","Y1_L4","L4","Y1","1","B4",8,2,"G43","sparse_prep_MET",1000,439,7.63095188659061,43.2387997656068,32.0293786259905,109.70876267317,7.63095188659061,"F011","P3","P46"
"G197","Y1_L4","L4","Y1","1","B2",4,3,"G45","sparse_prep_MET",1000,440,7.4768385398093,34.2979486176143,25,98.0088326153577,7.4768385398093,"F020","P4","P52"
"G426","Y1_L4","L4","Y1","1","B2",3,5,"G50","sparse_prep_MET",1000,441,8.31333703776949,37.2462768621434,31.5463379800514,99.7238817580928,8.31333703776949,"F043","P9","P22"
"G846","Y1_L4","L4","Y1","1","B2",5,3,"G64","sparse_prep_MET",1000,442,7.12056018489623,36.5341427815157,33.1389932787072,116.821914082405,7.12056018489623,"F085","P17","P40"
"G149","Y1_L4","L4","Y1","1","B3",7,5,"G91","sparse_prep_MET",1000,443,8.30506087698003,35.3415951744533,35.8544611754155,108.180638487456,8.30506087698003,"F015","P3","P42"
"G785","Y1_L4","L4","Y1","1","B2",3,8,"G108","sparse_prep_MET",1000,444,7.75741266566205,45.04265170167,32.1110412649806,99.2646386627826,7.75741266566205,"F079","P16","P26"
"G465","Y1_L4","L4","Y1","1","B4",8,6,"G116","sparse_prep_MET",1000,445,6.20385142627059,29.8514557879894,27.2629880766803,103.614537120156,6.20385142627059,"F047","P10","P22"
"G823","Y1_L4","L4","Y1","1","B1",1,1,"G122","sparse_prep_MET",1000,446,6.07178127074883,20.097248096817,31.3621025091376,91.071207996996,6.07178127074883,"F083","P17","P37"
"G8","Y1_L4","L4","Y1","1","B2",5,1,"G136","sparse_prep_MET",1000,447,7.03062010228239,33.9977673142077,30.2181455019861,110.532378538572,7.03062010228239,"F001","P1","P32"
"G658","Y1_L4","L4","Y1","1","B1",3,2,"G138","sparse_prep_MET",1000,448,7.60301047724139,27.3967493976233,33.7329613450864,102.115935272669,7.60301047724139,"F066","P14","P80"
"G122","Y1_L4","L4","Y1","1","B2",5,4,"G149","sparse_prep_MET",1000,449,9.5,40.9475406211484,32.7722276147201,112.280188696606,9.5,"F013","P3","P54"
"G791","Y1_L4","L4","Y1","1","B4",8,1,"G169","sparse_prep_MET",1000,450,5.58564797921863,38.4580833536274,30.4048766892129,96.1064728010759,5.58564797921863,"F080","P16","P77"
"G942","Y1_L4","L4","Y1","1","B3",6,3,"G170","sparse_prep_MET",1000,451,7.40049485388025,30.2901557080404,25.65961886015,106.145401163455,7.40049485388025,"F095","P19","P28"
"G285","Y1_L4","L4","Y1","1","B3",5,6,"G176","sparse_prep_MET",1000,452,6.99041931370271,28.6338052454452,35.3065086201541,120.01198166218,6.99041931370271,"F029","P6","P76"
"G949","Y1_L4","L4","Y1","1","B4",8,5,"G191","sparse_prep_MET",1000,453,5.72704802731996,25.7231588344236,27.7650558495981,106.115850888524,5.72704802731996,"F095","P19","P28"
"G293","Y1_L4","L4","Y1","1","B2",4,4,"G197","sparse_prep_MET",1000,454,7.55897196548987,23.3845689180556,32.1692451298488,111.430248121013,7.55897196548987,"F030","P6","P80"
"G325","Y1_L4","L4","Y1","1","B3",5,7,"G205","sparse_prep_MET",1000,455,6.96120017321878,22.3281709970997,29.1573197574053,118.33308000416,6.96120017321878,"F033","P7","P67"
"G535","Y1_L4","L4","Y1","1","B3",7,1,"G213","sparse_prep_MET",1000,456,6.18717590996101,31.6573003221402,26.8222586654926,106.080048591563,6.18717590996101,"F054","P11","P80"
"G176","Y1_L4","L4","Y1","1","B3",6,8,"G243","sparse_prep_MET",1000,457,5.49450687172589,36.5546837090255,25,96.0760138988243,5.49450687172589,"F018","P4","P71"
"G976","Y1_L4","L4","Y1","1","B3",6,5,"G266","sparse_prep_MET",1000,458,8.84910410057843,28.8541623194476,27.4313917173575,100.560486728015,8.84910410057843,"F098","P20","P62"
"G4","Y1_L4","L4","Y1","1","B1",2,4,"G285","sparse_prep_MET",1000,459,5.68438011616725,34.582334948224,29.4213124343919,103.802054657875,5.68438011616725,"F001","P1","P32"
"G138","Y1_L4","L4","Y1","1","B4",7,9,"G290","sparse_prep_MET",1000,460,6.84215944745288,42.7922523679538,31.8602758396019,108.231147626566,6.84215944745288,"F014","P3","P36"
"G836","Y1_L4","L4","Y1","1","B4",8,7,"G293","sparse_prep_MET",1000,461,5.02338174968394,41.850943717771,27.0216824069592,102.410226142163,5.02338174968394,"F084","P17","P52"
"G457","Y1_L4","L4","Y1","1","B2",3,9,"G325","sparse_prep_MET",1000,462,7.28553172615511,35.1204288595766,25.9761456638389,105.387397754525,7.28553172615511,"F046","P10","P44"
"G205","Y1_L4","L4","Y1","1","B2",4,2,"G414","sparse_prep_MET",1000,463,6.50916266433583,29.5002732744274,29.4792320403763,91.0501616641233,6.50916266433583,"F021","P5","P80"
"G2","Y1_L4","L4","Y1","1","B1",2,7,"G426","sparse_prep_MET",1000,464,5.30221517338774,45.2041855343307,25.4009096931897,96.606946263762,5.30221517338774,"F001","P1","P32"
"G116","Y1_L4","L4","Y1","1","B2",5,2,"G457","sparse_prep_MET",1000,465,7.45238259961108,37.9126414760602,33.6745049928135,105.098058392788,7.45238259961108,"F012","P3","P41"
"G985","Y1_L4","L4","Y1","1","B2",4,5,"G465","sparse_prep_MET",1000,466,7.69498328253658,27.7228335093764,34.6328191722187,115.584006469318,7.69498328253658,"F099","P20","P25"
"G6","Y1_L4","L4","Y1","1","B2",3,4,"G473","sparse_prep_MET",1000,467,5.90424307053369,45.7233484382192,29.0962715240554,91.0377445993652,5.90424307053369,"F001","P1","P32"
"G290","Y1_L4","L4","Y1","1","B1",1,8,"G502","sparse_prep_MET",1000,468,7.55778361653233,23.2548127350932,30.5344602204319,110.109973069755,7.55778361653233,"F029","P6","P76"
"G10","Y1_L4","L4","Y1","1","B3",6,2,"G519","sparse_prep_MET",1000,469,6.91767405495143,40.1930637561378,28.7121443178736,105.487472293003,6.91767405495143,"F001","P1","P32"
"G639","Y1_L4","L4","Y1","1","B2",4,7,"G535","sparse_prep_MET",1000,470,7.2419826077381,21.0979717789496,25.4702573066376,94.8613414300981,7.2419826077381,"F064","P13","P79"
"G676","Y1_L4","L4","Y1","1","B1",2,6,"G567","sparse_prep_MET",1000,471,6.71217342446005,22.7196295941658,30.4708622581427,104.564847296073,6.71217342446005,"F068","P14","P49"
"G783","Y1_L4","L4","Y1","1","B1",1,7,"G583","sparse_prep_MET",1000,472,6.78246424770115,31.8914064571562,31.455943587523,95.1299975240202,6.78246424770115,"F079","P16","P26"
"G957","Y1_L4","L4","Y1","1","B1",2,8,"G639","sparse_prep_MET",1000,473,5.82491253410172,37.8283925257092,25.744011032409,98.1701779611977,5.82491253410172,"F096","P20","P44"
"G243","Y1_L4","L4","Y1","1","B2",4,8,"G645","sparse_prep_MET",1000,474,6.61544951554327,24.2893245763007,26.9903867746711,97.9474280725561,6.61544951554327,"F025","P5","P64"
"G21","Y1_L4","L4","Y1","1","B2",3,3,"G658","sparse_prep_MET",1000,475,5.79460809446924,32.4164114027005,27.2000874192364,96.7913144927612,5.79460809446924,"F003","P1","P24"
"G136","Y1_L4","L4","Y1","1","B3",7,6,"G667","sparse_prep_MET",1000,476,7.57463756614664,46.3863201085323,30.3021705545166,99.5903091266348,7.57463756614664,"F014","P3","P36"
"G874","Y1_L4","L4","Y1","1","B3",7,3,"G676","sparse_prep_MET",1000,477,8.10810646509853,37.0992031758019,25.8805897897132,106.536801498015,8.10810646509853,"F088","P18","P63"
"G91","Y1_L4","L4","Y1","1","B3",6,9,"G758","sparse_prep_MET",1000,478,8.15595429035643,29.6592925787795,29.4582837241319,102.479684699523,8.15595429035643,"F010","P2","P30"
"G1","Y1_L4","L4","Y1","1","B2",4,9,"G783","sparse_prep_MET",1000,479,5.37457238083372,34.735050807855,25.6653802173693,113.418403106404,5.37457238083372,"F001","P1","P32"
"G645","Y1_L4","L4","Y1","1","B3",6,6,"G785","sparse_prep_MET",1000,480,6.57883787983885,24.7139807466628,31.0924931542756,114.695526440384,6.57883787983885,"F065","P13","P71"
"G998","Y1_L4","L4","Y1","1","B2",3,6,"G791","sparse_prep_MET",1000,481,6.13942988711254,28.2786452528238,32.7415397970573,103.866864430842,6.13942988711254,"F100","P20","P33"
"G169","Y1_L4","L4","Y1","1","B1",2,9,"G818","sparse_prep_MET",1000,482,6.46680017369756,31.2591934038964,27.7711865094518,97.5851021551183,6.46680017369756,"F017","P4","P54"
"G170","Y1_L4","L4","Y1","1","B1",1,4,"G821","sparse_prep_MET",1000,483,7.7712236022309,27.0844248971813,26.2696178179422,109.09016367741,7.7712236022309,"F017","P4","P54"
"G213","Y1_L4","L4","Y1","1","B1",1,6,"G823","sparse_prep_MET",1000,484,6.70637227961374,32.1495839558931,26.4694082160321,96.4363317615492,6.70637227961374,"F022","P5","P44"
"G502","Y1_L4","L4","Y1","1","B3",5,8,"G830","sparse_prep_MET",1000,485,6.53822678375635,35.9046400407319,25.6991908620243,94.5220107413993,6.53822678375635,"F051","P11","P56"
"G583","Y1_L4","L4","Y1","1","B2",4,1,"G836","sparse_prep_MET",1000,486,7.59794712783735,32.3183024870993,26.3948587839722,101.511796741054,7.59794712783735,"F059","P12","P74"
"G981","Y1_L4","L4","Y1","1","B4",7,7,"G846","sparse_prep_MET",1000,487,6.66348470461866,21.1561915198229,28.9017336143715,112.58813549481,6.66348470461866,"F099","P20","P25"
"G567","Y1_L4","L4","Y1","1","B3",5,5,"G847","sparse_prep_MET",1000,488,9.5,27.3160447247886,30.8023183630826,108.831567843183,9.5,"F057","P12","P48"
"G266","Y1_L4","L4","Y1","1","B3",7,4,"G874","sparse_prep_MET",1000,489,7.47296391019517,22.0017381262025,32.6465848523174,123.126751340091,7.47296391019517,"F027","P6","P47"
"G9","Y1_L4","L4","Y1","1","B2",4,6,"G942","sparse_prep_MET",1000,490,6.02387769261164,36.8339806902889,25.282589932621,111.655373871308,6.02387769261164,"F001","P1","P32"
"G990","Y1_L4","L4","Y1","1","B3",6,1,"G949","sparse_prep_MET",1000,491,7.69295842111074,33.9764524327616,33.6492657164259,97.8514970797755,7.69295842111074,"F099","P20","P25"
"G830","Y1_L4","L4","Y1","1","B1",2,2,"G957","sparse_prep_MET",1000,492,5.99526202369973,20.4857322661094,28.5382662323821,112.959117435719,5.99526202369973,"F083","P17","P37"
"G50","Y1_L4","L4","Y1","1","B1",1,5,"G976","sparse_prep_MET",1000,493,6.06777286465763,38.2053286882045,27.0115201700464,113.786831996055,6.06777286465763,"F005","P1","P46"
"G414","Y1_L4","L4","Y1","1","B1",3,1,"G981","sparse_prep_MET",1000,494,7.88493592555443,30.5432007961198,31.92317293008,114.807766073275,7.88493592555443,"F042","P9","P26"
"G758","Y1_L4","L4","Y1","1","B2",3,7,"G985","sparse_prep_MET",1000,495,6.14437240208581,39.4865773836889,32.6539837231444,103.314218447247,6.14437240208581,"F076","P16","P34"
"G5","Y1_L4","L4","Y1","1","B1",2,3,"G990","sparse_prep_MET",1000,496,5.6437106437545,28.118711673487,28.9081905370822,106.823078407159,5.6437106437545,"F001","P1","P32"
"G11","Y1_L4","L4","Y1","1","B4",8,4,"G998","sparse_prep_MET",1000,497,8.32045753969202,40.5259568309861,34.1639835608052,101.734390158852,8.32045753969202,"F002","P1","P36"
"G639","Y2_L4","L4","Y2","1","B4",8,6,"G1","sparse_prep_MET",1000,498,5.58940866396369,23.951635687086,25.3244796611302,91.9938293125166,5.58940866396369,"F064","P13","P79"
"G174","Y2_L4","L4","Y2","1","B1",1,9,"G2","sparse_prep_MET",1000,499,6.61033533491636,32.8911169878949,32.9296093991114,98.9457116570004,6.61033533491636,"F018","P4","P71"
"G275","Y2_L4","L4","Y2","1","B3",5,6,"G3","sparse_prep_MET",1000,500,5.9925119166702,19.9020218663578,31.5996919228002,86.6127881338801,5.9925119166702,"F028","P6","P46"
"G973","Y2_L4","L4","Y2","1","B2",4,4,"G4","sparse_prep_MET",1000,501,6.55171492460235,22.3805635053095,30.0660121831076,105.846972547505,6.55171492460235,"F098","P20","P62"
"G470","Y2_L4","L4","Y2","1","B1",2,3,"G5","sparse_prep_MET",1000,502,7.47343718000819,37.9817515895976,35.1561321699239,91.3542620438963,7.47343718000819,"F047","P10","P22"
"G541","Y2_L4","L4","Y2","1","B1",1,3,"G6","sparse_prep_MET",1000,503,7.52766648868135,30.1178350781981,31.2131114944415,99.5146740997758,7.52766648868135,"F055","P11","P29"
"G979","Y2_L4","L4","Y2","1","B2",4,1,"G7","sparse_prep_MET",1000,504,7.0902688217022,36.9473707761361,32.0833427875092,103.615525799031,7.0902688217022,"F098","P20","P62"
"G796","Y2_L4","L4","Y2","1","B1",3,1,"G8","sparse_prep_MET",1000,505,7.93597551535261,38.7461312795359,39.7067225763667,87.9453473535334,7.93597551535261,"F080","P16","P77"
"G124","Y2_L4","L4","Y2","1","B4",8,4,"G9","sparse_prep_MET",1000,506,8.29397414987885,32.5345628714946,34.0494826197986,105.306475120111,8.29397414987885,"F013","P3","P54"
"G651","Y2_L4","L4","Y2","1","B3",7,2,"G10","sparse_prep_MET",1000,507,5.62624651155211,28.3551673710264,29.1368387228986,84.4861581154394,5.62624651155211,"F066","P14","P80"
"G406","Y2_L4","L4","Y2","1","B3",5,8,"G11","sparse_prep_MET",1000,508,6.42258031513925,39.2662928253618,25,92.3321881260428,6.42258031513925,"F041","P9","P75"
"G12","Y2_L4","L4","Y2","1","B2",3,8,"G12","sparse_prep_MET",1000,509,6.84104149991902,43.0945100973691,32.8522553732269,102.172292849111,6.84104149991902,"F002","P1","P36"
"G9","Y2_L4","L4","Y2","1","B1",2,1,"G51","sparse_prep_MET",1000,510,5.09290641706495,36.2235597430517,29.0933137796128,96.4429344721275,5.09290641706495,"F001","P1","P32"
"G860","Y2_L4","L4","Y2","1","B3",6,9,"G118","sparse_prep_MET",1000,511,7.04904554377032,29.2012228791591,27.4532167592638,93.3406578470631,7.04904554377032,"F086","P18","P41"
"G919","Y2_L4","L4","Y2","1","B4",8,3,"G124","sparse_prep_MET",1000,512,6.49783001992534,29.5742117861541,34.7779428394607,111.804527204265,6.49783001992534,"F092","P19","P41"
"G600","Y2_L4","L4","Y2","1","B3",5,5,"G137","sparse_prep_MET",1000,513,9.08327326875266,16.2527131537723,37.0568582814902,97.3294287222424,9.08327326875266,"F060","P12","P77"
"G354","Y2_L4","L4","Y2","1","B2",4,9,"G145","sparse_prep_MET",1000,514,7.53719202879356,27.9772683258517,28.1017547214428,90.2410194421218,7.53719202879356,"F036","P8","P59"
"G278","Y2_L4","L4","Y2","1","B1",2,4,"G174","sparse_prep_MET",1000,515,7.45886507629227,29.9837196481569,32.3735487999055,92.1956134599925,7.45886507629227,"F028","P6","P46"
"G878","Y2_L4","L4","Y2","1","B2",3,5,"G179","sparse_prep_MET",1000,516,6.09278853111611,37.2877786183599,25.213317806625,90.1655311911224,6.09278853111611,"F088","P18","P63"
"G833","Y2_L4","L4","Y2","1","B4",8,1,"G203","sparse_prep_MET",1000,517,6.57097052775105,18.7732834748781,30.2007289065236,102.011494412701,6.57097052775105,"F084","P17","P52"
"G3","Y2_L4","L4","Y2","1","B3",7,6,"G219","sparse_prep_MET",1000,518,6.21202775122012,30.5947671271131,29.6960819358284,94.2478076039283,6.21202775122012,"F001","P1","P32"
"G6","Y2_L4","L4","Y2","1","B1",1,4,"G237","sparse_prep_MET",1000,519,5.07014664866407,40.6811630163269,28.2189402241678,90.0152569931454,5.07014664866407,"F001","P1","P32"
"G314","Y2_L4","L4","Y2","1","B2",3,9,"G275","sparse_prep_MET",1000,520,5.55892494329074,44.2336274979833,33.0185456673649,85.5146600097619,5.55892494329074,"F032","P7","P42"
"G8","Y2_L4","L4","Y2","1","B4",8,2,"G278","sparse_prep_MET",1000,521,6.00538042417735,29.1142857941934,34.234750995689,101.423848834393,6.00538042417735,"F001","P1","P32"
"G399","Y2_L4","L4","Y2","1","B2",3,3,"G314","sparse_prep_MET",1000,522,4.92015130117191,46.6235922688019,26.8216668016564,101.238128361105,4.92015130117191,"F040","P8","P39"
"G368","Y2_L4","L4","Y2","1","B3",6,3,"G335","sparse_prep_MET",1000,523,7.40035152168696,18.9791155357376,33.9188685778009,116.831504473471,7.40035152168696,"F037","P8","P53"
"G10","Y2_L4","L4","Y2","1","B4",7,9,"G354","sparse_prep_MET",1000,524,6.25698277285075,32.9792934190454,30.8936964198795,95.1706607658071,6.25698277285075,"F001","P1","P32"
"G179","Y2_L4","L4","Y2","1","B3",7,5,"G368","sparse_prep_MET",1000,525,8.26430898705943,21.2939048873681,26.9407040154668,108.650932009309,8.26430898705943,"F018","P4","P71"
"G5","Y2_L4","L4","Y2","1","B4",8,8,"G399","sparse_prep_MET",1000,526,6.24321061062931,16.9334363647855,30.7175677783418,90.258160125878,6.24321061062931,"F001","P1","P32"
"G987","Y2_L4","L4","Y2","1","B4",7,8,"G401","sparse_prep_MET",1000,527,6.8749637045758,18.9166668762439,34.1812353062845,106.944567559354,6.8749637045758,"F099","P20","P25"
"G2","Y2_L4","L4","Y2","1","B4",8,7,"G406","sparse_prep_MET",1000,528,5.94153993168361,35.9138893640138,26.6537399500332,101.974335204934,5.94153993168361,"F001","P1","P32"
"G480","Y2_L4","L4","Y2","1","B4",7,7,"G431","sparse_prep_MET",1000,529,7.67420448128968,26.8786089830367,38.4558365440465,115.06463876863,7.67420448128968,"F048","P10","P41"
"G118","Y2_L4","L4","Y2","1","B1",1,8,"G470","sparse_prep_MET",1000,530,8.26487959196051,32.5545440655139,31.7800283755606,107.512556457167,8.26487959196051,"F012","P3","P41"
"G744","Y2_L4","L4","Y2","1","B3",6,2,"G480","sparse_prep_MET",1000,531,7.03052053148125,31.3183739361988,29.0472975176589,99.8659326446932,7.03052053148125,"F075","P15","P79"
"G508","Y2_L4","L4","Y2","1","B2",5,1,"G485","sparse_prep_MET",1000,532,5.8479763062791,30.0225895940394,31.8390417434599,94.837827223407,5.8479763062791,"F051","P11","P56"
"G1","Y2_L4","L4","Y2","1","B3",6,4,"G508","sparse_prep_MET",1000,533,7.20633349628139,28.7429722224295,29.0941127106519,108.071577528705,7.20633349628139,"F001","P1","P32"
"G832","Y2_L4","L4","Y2","1","B1",2,2,"G522","sparse_prep_MET",1000,534,4.56935417543854,25.7046792839903,27.8415166530663,91.9543552120938,4.56935417543854,"F084","P17","P52"
"G401","Y2_L4","L4","Y2","1","B1",2,9,"G541","sparse_prep_MET",1000,535,6.50525297004258,34.3825960068396,33.3078630065529,96.2898871799281,6.50525297004258,"F041","P9","P75"
"G743","Y2_L4","L4","Y2","1","B1",2,6,"G592","sparse_prep_MET",1000,536,6.46236201594847,30.0088947715178,31.0595446955485,94.1530573802489,6.46236201594847,"F075","P15","P79"
"G632","Y2_L4","L4","Y2","1","B3",6,1,"G600","sparse_prep_MET",1000,537,5.37441966554631,27.4348593244616,25,100.482715006766,5.37441966554631,"F064","P13","P79"
"G659","Y2_L4","L4","Y2","1","B1",1,5,"G601","sparse_prep_MET",1000,538,7.32600200189479,30.804195685325,29.3322656952203,100.455050234288,7.32600200189479,"F066","P14","P80"
"G51","Y2_L4","L4","Y2","1","B3",6,7,"G602","sparse_prep_MET",1000,539,5.35533840176198,31.2479306112751,28.7983957445573,102.559937341371,5.35533840176198,"F006","P2","P61"
"G884","Y2_L4","L4","Y2","1","B2",5,3,"G605","sparse_prep_MET",1000,540,5.41339020614238,25.8877856287551,31.5358916583638,89.9410988150486,5.41339020614238,"F089","P18","P37"
"G960","Y2_L4","L4","Y2","1","B2",3,6,"G632","sparse_prep_MET",1000,541,6.83557818613851,34.5861382758586,32.7936235845446,111.548698957186,6.83557818613851,"F096","P20","P44"
"G819","Y2_L4","L4","Y2","1","B3",7,3,"G639","sparse_prep_MET",1000,542,6.27424147373086,36.8957334096639,30.8609708095365,99.7238759959278,6.27424147373086,"F082","P17","P44"
"G775","Y2_L4","L4","Y2","1","B1",1,1,"G651","sparse_prep_MET",1000,543,7.83337280496794,26.4741574772759,31.0827550685238,80,7.83337280496794,"F078","P16","P33"
"G237","Y2_L4","L4","Y2","1","B1",1,6,"G659","sparse_prep_MET",1000,544,7.46759386733958,23.3379648968114,31.4823285033727,80.066601386176,7.46759386733958,"F024","P5","P67"
"G602","Y2_L4","L4","Y2","1","B2",4,7,"G725","sparse_prep_MET",1000,545,8.12280088294545,21.7719644834809,30.6130419025341,103.959986754292,8.12280088294545,"F061","P13","P74"
"G962","Y2_L4","L4","Y2","1","B2",5,4,"G743","sparse_prep_MET",1000,546,7.5070783351079,33.1833707117529,35.4762952122692,99.6109474191042,7.5070783351079,"F097","P20","P78"
"G431","Y2_L4","L4","Y2","1","B3",6,5,"G744","sparse_prep_MET",1000,547,7.78078070171249,30.4467427859075,29.0450604356473,106.612403545067,7.78078070171249,"F044","P9","P26"
"G219","Y2_L4","L4","Y2","1","B4",8,5,"G751","sparse_prep_MET",1000,548,7.46957520978378,31.594654840627,27.7575013021106,87.8937548064932,7.46957520978378,"F022","P5","P44"
"G145","Y2_L4","L4","Y2","1","B3",7,1,"G775","sparse_prep_MET",1000,549,8.50264105554131,31.4714669199235,36.4403828065328,103.280846241255,8.50264105554131,"F015","P3","P42"
"G592","Y2_L4","L4","Y2","1","B3",5,9,"G796","sparse_prep_MET",1000,550,6.98462047120403,25.5885270578167,33.9928284589082,85.566250271743,6.98462047120403,"F060","P12","P77"
"G7","Y2_L4","L4","Y2","1","B2",3,7,"G819","sparse_prep_MET",1000,551,7.33146869698739,24.1851746032971,32.5787367846582,88.7836329840443,7.33146869698739,"F001","P1","P32"
"G751","Y2_L4","L4","Y2","1","B2",4,8,"G832","sparse_prep_MET",1000,552,8.16280456740115,32.9223521875854,28.0824835348207,81.6211158895037,8.16280456740115,"F076","P16","P34"
"G601","Y2_L4","L4","Y2","1","B1",2,5,"G833","sparse_prep_MET",1000,553,6.08829658827235,29.592969406404,27.0887432833917,107.510609576031,6.08829658827235,"F061","P13","P74"
"G4","Y2_L4","L4","Y2","1","B3",5,7,"G857","sparse_prep_MET",1000,554,6.63993108021476,29.7389448755768,30.6154151470631,97.115748073822,6.63993108021476,"F001","P1","P32"
"G865","Y2_L4","L4","Y2","1","B1",1,2,"G860","sparse_prep_MET",1000,555,6.18033500566199,29.6548450555484,27.4210459452365,93.5317117983119,6.18033500566199,"F087","P18","P80"
"G335","Y2_L4","L4","Y2","1","B2",4,2,"G865","sparse_prep_MET",1000,556,6.39681636869595,34.8542390937255,29.7820123240978,102.242208449563,6.39681636869595,"F034","P7","P76"
"G867","Y2_L4","L4","Y2","1","B2",3,4,"G867","sparse_prep_MET",1000,557,6.48173485184624,37.6281858848021,29.3480809608814,103.314736932226,6.48173485184624,"F087","P18","P80"
"G485","Y2_L4","L4","Y2","1","B3",6,6,"G878","sparse_prep_MET",1000,558,7.36896328133481,30.149127916033,35.7864395135953,105.362984140556,7.36896328133481,"F049","P10","P41"
"G996","Y2_L4","L4","Y2","1","B2",4,5,"G879","sparse_prep_MET",1000,559,6.81391908225558,25.7886431326584,29.936050921743,107.104427605469,6.81391908225558,"F100","P20","P33"
"G857","Y2_L4","L4","Y2","1","B3",6,8,"G884","sparse_prep_MET",1000,560,6.68544665029156,25.5294445538972,29.2546267745882,94.202821407612,6.68544665029156,"F086","P18","P41"
"G203","Y2_L4","L4","Y2","1","B1",1,7,"G919","sparse_prep_MET",1000,561,5.01062605768285,21.5044214357996,28.9586724473651,80,5.01062605768285,"F021","P5","P80"
"G605","Y2_L4","L4","Y2","1","B2",4,3,"G960","sparse_prep_MET",1000,562,5.98690445889869,40.1415590521439,25.6730941002806,88.151491498427,5.98690445889869,"F061","P13","P74"
"G879","Y2_L4","L4","Y2","1","B2",4,6,"G962","sparse_prep_MET",1000,563,7.26386523700788,38.0247607760651,28.7419357194721,80,7.26386523700788,"F088","P18","P63"
"G966","Y2_L4","L4","Y2","1","B1",3,2,"G966","sparse_prep_MET",1000,564,7.70018459704643,35.8951473027519,35.2322084398502,101.186501274194,7.70018459704643,"F097","P20","P78"
"G137","Y2_L4","L4","Y2","1","B2",5,2,"G973","sparse_prep_MET",1000,565,8.49567669167732,46.6345659369235,32.1096951797994,95.02895218922,8.49567669167732,"F014","P3","P36"
"G725","Y2_L4","L4","Y2","1","B3",7,4,"G979","sparse_prep_MET",1000,566,5.57280822621475,35.9791967381252,33.2821565682242,97.2317683759832,5.57280822621475,"F073","P15","P44"
"G11","Y2_L4","L4","Y2","1","B1",2,8,"G987","sparse_prep_MET",1000,567,7.33527730874091,37.4919823263528,37.1836228003064,91.2188212218804,7.33527730874091,"F002","P1","P36"
"G522","Y2_L4","L4","Y2","1","B1",2,7,"G996","sparse_prep_MET",1000,568,5.85502395555721,20.1194545301596,32.8745468306504,105.319789498982,5.85502395555721,"F053","P11","P31"
"G76","Y1_L5","L5","Y1","1","B1",2,1,"G1","sparse_prep_MET",1000,569,7.80542398622557,34.1568342472706,33.1563809424368,109.35851682777,7.80542398622557,"F008","P2","P28"
"G388","Y1_L5","L5","Y1","1","B1",1,5,"G2","sparse_prep_MET",1000,570,7.63634110925114,34.4494056401515,28.5754157806421,93.1856817670559,7.63634110925114,"F039","P8","P30"
"G32","Y1_L5","L5","Y1","1","B1",2,3,"G3","sparse_prep_MET",1000,571,7.18095217493196,52.0344897358575,32.0069733045398,111.279428648921,7.18095217493196,"F004","P1","P71"
"G73","Y1_L5","L5","Y1","1","B4",8,6,"G4","sparse_prep_MET",1000,572,6.60104046090219,20.6383618435932,34.2502185685469,108.860442461382,6.60104046090219,"F008","P2","P28"
"G608","Y1_L5","L5","Y1","1","B1",1,6,"G5","sparse_prep_MET",1000,573,7.60060571011234,41.1909287968202,28.4896746973004,104.806338091496,7.60060571011234,"F061","P13","P74"
"G270","Y1_L5","L5","Y1","1","B4",7,8,"G6","sparse_prep_MET",1000,574,6.60515545195924,27.2199027830634,30.2808704713463,108.835055758963,6.60515545195924,"F027","P6","P47"
"G483","Y1_L5","L5","Y1","1","B3",6,4,"G7","sparse_prep_MET",1000,575,7.26430282484729,34.6740824730671,31.4847641331467,115.31507883669,7.26430282484729,"F049","P10","P41"
"G877","Y1_L5","L5","Y1","1","B2",3,5,"G8","sparse_prep_MET",1000,576,7.78603058054787,50.0601343420023,26.0542879754569,108.828267660064,7.78603058054787,"F088","P18","P63"
"G743","Y1_L5","L5","Y1","1","B2",4,7,"G9","sparse_prep_MET",1000,577,6.36421075949184,38.8886516142287,32.9353159475269,118.808094668127,6.36421075949184,"F075","P15","P79"
"G988","Y1_L5","L5","Y1","1","B2",4,8,"G10","sparse_prep_MET",1000,578,6.95795637775105,37.0176442130321,37.3839678628754,123.327654784605,6.95795637775105,"F099","P20","P25"
"G333","Y1_L5","L5","Y1","1","B4",8,1,"G11","sparse_prep_MET",1000,579,7.65781766370139,37.7859998225895,29.8763365228187,100.120621909214,7.65781766370139,"F034","P7","P76"
"G806","Y1_L5","L5","Y1","1","B2",4,6,"G24","sparse_prep_MET",1000,580,6.75387097984101,40.6650236134401,32.1450849280265,113.578526205592,6.75387097984101,"F081","P17","P72"
"G7","Y1_L5","L5","Y1","1","B2",5,3,"G28","sparse_prep_MET",1000,581,6.40313450441948,30.4924973630892,31.7262431963874,94.5425590299942,6.40313450441948,"F001","P1","P32"
"G943","Y1_L5","L5","Y1","1","B3",6,7,"G32","sparse_prep_MET",1000,582,5.10554932757948,44.5722841655125,30.7729513690358,89.5701868365817,5.10554932757948,"F095","P19","P28"
